,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
1460,1065615,2019-05-30 21:00:00,2019-05-30 21:15:00,2019-05-30 21:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1458,1065615,2019-05-30 20:30:00,2019-05-30 20:45:00,2019-05-30 21:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1450,1065615,2019-05-30 18:30:00,2019-05-30 18:45:00,2019-05-30 19:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1434,1065615,2019-05-30 14:30:00,2019-05-30 14:45:00,2019-05-30 15:00:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1447,1065615,2019-05-30 17:45:00,2019-05-30 18:00:00,2019-05-30 18:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1448,1065615,2019-05-30 18:00:00,2019-05-30 18:15:00,2019-05-30 18:30:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1780,1149556,2019-05-28 07:00:00,2019-05-28 07:15:00,2019-05-28 07:30:00,29,5,38,28,1,0.0,0.0,14.0,14.0,-41.0,-42.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-41.0,-42.0,14.0,14.0,-42.0,-42.0,2.0,0.0,16.0,14.0,-41.0,-42.0,14.0,14.0,-42.0,-42.0,-76.5,17.0,-37,-83,5.0
1582,1157187,2019-05-29 16:45:00,2019-05-29 17:00:00,2019-05-29 17:15:00,29,5,13,28,1,0.0,0.0,24.0,24.0,-52.0,-55.0,24.0,24.0,-51.0,-55.0,0.0,0.0,24.0,24.0,-53.0,-66.0,24.0,24.0,-52.0,-66.0,165.0,80.0,25.0,24.0,-65.0,-92.0,25.0,24.0,-65.0,-93.0,-79.0,25.0,-55,-86,0.0
36,1170017,2018-09-13 13:45:00,2018-09-13 14:00:00,2018-09-13 14:15:00,19,5,18,28,1,0.0,0.0,19.0,19.0,-49.0,-53.0,19.0,19.0,-47.0,-51.0,0.0,0.0,19.0,19.0,-50.0,-52.0,19.0,19.0,-48.0,-51.0,24.0,0.0,19.0,19.0,-50.0,-96.0,19.0,19.0,-48.0,-97.0,-78.0,21.0,-48,-86,0.0
1777,1189286,2019-05-28 17:15:00,2019-05-28 17:30:00,2019-05-28 17:45:00,29,1,23,28,1,0.0,0.0,19.0,18.0,-49.0,-69.0,14.0,14.0,-45.0,-67.0,0.0,0.0,19.0,18.0,-53.0,-76.0,14.0,14.0,-50.0,-75.0,10.0,4.0,19.0,18.0,-54.0,-95.0,14.0,14.0,-51.0,-95.0,-85.5,23.0,-44,-85,0.0
1278,1205274,2019-05-25 17:45:00,2019-05-25 18:00:00,2019-05-25 18:15:00,29,5,18,28,1,0.0,0.0,18.0,18.0,-47.0,-49.0,18.0,18.0,-45.0,-45.0,16.0,5.0,21.0,18.0,-49.0,-83.0,18.0,18.0,-45.0,-45.0,35.0,8.0,21.0,18.0,-59.0,-79.0,18.0,18.0,-45.0,-45.0,-78.5,21.0,-43,-85,5.0
1277,1205274,2019-05-25 17:30:00,2019-05-25 17:45:00,2019-05-25 18:00:00,29,5,18,28,1,0.0,0.0,18.0,18.0,-47.0,-48.0,18.0,18.0,-45.0,-45.0,0.0,0.0,18.0,18.0,-47.0,-49.0,18.0,18.0,-45.0,-45.0,16.0,5.0,21.0,18.0,-49.0,-83.0,18.0,18.0,-45.0,-45.0,-78.5,21.0,-43,-85,5.0
1225,1206461,2019-05-23 14:15:00,2019-05-23 14:30:00,2019-05-23 14:45:00,29,1,23,28,1,2.0,0.0,19.0,,-45.0,-50.0,20.0,,-45.0,-86.0,1.0,0.0,19.0,,-46.0,-51.0,19.0,,-45.0,-91.0,3.0,0.0,19.0,,-45.0,-97.0,19.0,,-45.0,-87.0,-85.5,23.0,-52,-85,5.0
1566,1206461,2019-05-23 14:30:00,2019-05-23 14:45:00,2019-05-23 15:00:00,29,1,23,28,1,1.0,0.0,18.0,18.0,-47.0,-52.0,19.0,17.0,-46.0,-49.0,4.0,0.0,18.0,18.0,-48.0,-58.0,19.0,11.0,-46.0,-50.0,4.0,0.0,18.0,,-49.0,-88.0,17.0,,-47.0,-95.0,-85.5,23.0,-52,-85,5.0
1226,1206461,2019-05-23 14:30:00,2019-05-23 14:45:00,2019-05-23 15:00:00,29,1,23,28,1,1.0,0.0,19.0,,-46.0,-51.0,19.0,,-45.0,-91.0,3.0,0.0,19.0,,-45.0,-97.0,19.0,,-45.0,-87.0,2.0,0.0,15.0,,-50.0,-53.0,15.0,,-49.0,-97.0,-85.5,23.0,-52,-85,5.0
1224,1206461,2019-05-23 14:00:00,2019-05-23 14:15:00,2019-05-23 14:30:00,29,1,23,28,1,0.0,0.0,19.0,14.0,-48.0,-54.0,18.0,14.0,-45.0,-54.0,2.0,0.0,19.0,,-45.0,-50.0,20.0,,-45.0,-86.0,1.0,0.0,19.0,,-46.0,-51.0,19.0,,-45.0,-91.0,-85.5,23.0,-52,-85,5.0
1778,1208224,2019-05-27 08:30:00,2019-05-27 08:45:00,2019-05-27 09:00:00,29,5,23,28,1,0.0,0.0,17.0,17.0,-44.0,-44.0,16.0,16.0,-48.0,-56.0,0.0,0.0,17.0,17.0,-44.0,-44.0,16.0,16.0,-47.0,-67.0,7.0,2.0,17.0,17.0,-44.0,-44.0,16.0,16.0,-54.0,-86.0,-78.5,21.0,-47,-85,5.0
118,1211633,2018-10-18 14:30:00,2018-10-18 14:45:00,2018-10-18 15:00:00,19,8,18,56,0,0.0,0.0,18.0,18.0,-52.0,-66.0,18.0,18.0,-51.0,-64.0,30.0,1.0,18.0,18.0,-49.0,-82.0,18.0,18.0,-49.0,-79.0,49.0,12.0,18.0,18.0,-55.0,-84.0,18.0,18.0,-54.0,-80.0,-68.0,19.0,-43,-84,3.0
120,1211633,2018-10-18 15:15:00,2018-10-18 15:30:00,2018-10-18 15:45:00,19,8,18,56,0,71.0,9.0,18.0,18.0,-57.0,-78.0,18.0,18.0,-54.0,-75.0,0.0,0.0,18.0,18.0,-50.0,-60.0,18.0,18.0,-49.0,-59.0,7.0,0.0,18.0,18.0,-60.0,-94.0,18.0,18.0,-59.0,-94.0,-68.0,19.0,-43,-84,3.0
119,1211633,2018-10-18 14:45:00,2018-10-18 15:00:00,2018-10-18 15:15:00,19,8,18,56,0,30.0,1.0,18.0,18.0,-49.0,-82.0,18.0,18.0,-49.0,-79.0,49.0,12.0,18.0,18.0,-55.0,-84.0,18.0,18.0,-54.0,-80.0,71.0,9.0,18.0,18.0,-57.0,-78.0,18.0,18.0,-54.0,-75.0,-68.0,19.0,-43,-84,3.0
121,1211633,2018-10-18 15:30:00,2018-10-18 15:45:00,2018-10-18 16:00:00,19,8,18,56,0,0.0,0.0,18.0,18.0,-50.0,-60.0,18.0,18.0,-49.0,-59.0,7.0,0.0,18.0,18.0,-60.0,-94.0,18.0,18.0,-59.0,-94.0,37.0,0.0,18.0,18.0,-66.0,-94.0,18.0,18.0,-63.0,-94.0,-68.0,19.0,-43,-84,3.0
117,1211633,2018-10-18 14:15:00,2018-10-18 14:30:00,2018-10-18 14:45:00,19,8,18,56,0,0.0,0.0,18.0,18.0,-47.0,-58.0,18.0,18.0,-46.0,-57.0,0.0,0.0,18.0,18.0,-52.0,-66.0,18.0,18.0,-51.0,-64.0,30.0,1.0,18.0,18.0,-49.0,-82.0,18.0,18.0,-49.0,-79.0,-68.0,19.0,-43,-84,3.0
1774,1337489,2019-05-27 15:30:00,2019-05-27 15:45:00,2019-05-27 16:00:00,29,5,18,56,1,0.0,0.0,18.0,18.0,-54.0,-54.0,18.0,18.0,-51.0,-56.0,0.0,0.0,18.0,18.0,-54.0,-54.0,20.0,18.0,-55.0,-69.0,154.0,67.0,18.0,18.0,-54.0,-54.0,20.0,20.0,-65.0,-82.0,-76.0,21.0,-45,-83,5.0
2506,1367204,2019-06-18 06:00:00,2019-06-18 06:15:00,2019-06-18 06:30:00,29,5,7,28,1,45.0,18.0,22.0,22.0,-43.0,-79.0,22.0,22.0,-46.0,-80.0,20.0,7.0,22.0,22.0,-46.0,-75.0,22.0,22.0,-44.0,-78.0,32.0,12.0,22.0,22.0,-40.0,-74.0,22.0,22.0,-40.0,-77.0,-79.5,26.0,-47,-86,2.0
